"Call..Failure","Complains","Subscription..Length","Charge..Amount","Seconds.of.Use","Frequency.of.use","Frequency.of.SMS","Distinct.Called.Numbers","Age.Group","Tariff.Plan","Status","Age","Customer.Value","Churn","predicted_prob","predicted_class"
0,0,35,0,2760,65,0,26,2,1,1,25,127.125,0,0.013761859449228,0
0,0,35,0,1345,22,253,16,3,1,1,30,1066.68,0,0.00231587652661789,0
2,0,34,0,8100,104,112,41,3,1,1,30,776.16,0,0.00365434298666057,0
0,0,35,0,12758,152,0,42,3,1,1,30,516.4,0,0.00614021476752562,0
0,0,35,0,3500,66,0,23,3,1,1,30,142.64,0,0.0178285886987057,0
0,0,35,0,4903,78,0,10,2,1,1,25,224.145,0,0.0175046728245745,0
0,0,35,0,1223,37,0,15,3,1,2,30,50.4,0,0.136209606299756,0
14,0,35,1,14125,208,22,30,2,1,1,25,743.985,0,0.0027551998854028,0
0,0,35,0,2080,10,451,6,3,1,1,30,1887.6,0,0.000351195052830446,0
0,0,34,0,14470,165,118,28,2,1,1,25,1189.575,0,0.00358177617849277,0
0,0,34,0,5485,69,154,24,3,1,1,30,838.16,0,0.00380866330687378,0
0,0,34,0,0,0,0,0,2,1,2,25,0,0,0.3998607412073,0
0,0,35,0,0,0,0,0,2,1,2,25,0,0,0.392442290457604,0
0,0,34,0,0,0,0,0,2,1,2,25,0,1,0.3998607412073,0
0,0,34,0,6493,110,352,41,2,1,1,25,1881.135,0,0.000232677695357679,0
0,0,34,0,10450,137,0,45,3,1,1,30,423.48,0,0.00578633542178412,0
0,0,34,0,5703,58,76,35,2,1,1,25,601.245,0,0.037948955863192,0
0,1,30,0,0,0,0,0,2,1,2,25,0,1,0.977560450338648,1
10,0,33,6,9420,76,0,40,4,1,1,45,237.4,0,0.0131750114079911,0
2,1,33,0,4803,81,0,22,2,1,1,25,219.78,1,0.533306754106658,1
0,0,31,0,1825,5,0,12,3,1,1,30,73.2,0,0.239806583313486,0
0,0,32,0,1975,24,0,14,2,1,2,25,89.955,1,0.312376826020323,0
0,0,33,0,1253,27,2,29,3,1,2,30,59.2,1,0.223785643543825,0
0,1,33,0,0,0,0,0,2,1,2,25,0,1,0.975426310282095,1
0,0,33,0,653,8,0,4,3,1,1,30,26.44,0,0.13535660793199,0
0,0,30,0,5770,80,0,20,4,1,1,45,146.25,0,0.0116431689834086,0
0,0,33,0,0,0,0,0,3,1,2,30,0,1,0.447264890264964,0
0,0,33,0,0,0,0,0,4,1,1,45,0,0,0.181364374497579,0
14,0,28,1,15060,221,0,78,2,1,1,25,687.645,0,0.00311021225348657,0
0,0,31,1,5950,99,239,31,2,2,1,25,1347.705,0,0.000738033229863836,0
0,0,33,0,2703,65,0,26,2,1,1,25,124.56,0,0.0142625384854006,0
0,0,32,0,650,27,6,18,3,1,2,30,51.08,0,0.18052306220944,0
0,0,33,0,1765,36,143,21,2,1,1,25,724.545,0,0.0123089682869398,0
0,0,24,0,300,19,161,9,2,2,1,25,738.855,0,0.0181720933709994,0
0,0,23,0,553,22,0,66,4,1,1,45,14.375,0,0.0920166111276483,0
0,0,24,0,0,0,0,0,2,1,2,25,0,0,0.476037732180164,0
0,0,23,0,0,0,0,0,4,1,2,45,0,0,0.565054193735888,1
0,0,22,0,210,15,0,11,2,1,1,25,10.125,0,0.096732769832505,0
0,0,22,0,2210,44,0,21,3,1,1,30,90.16,0,0.0523241322063516,0
0,0,15,0,680,9,0,12,2,1,1,25,31.005,0,0.186969979273886,0
5,0,14,0,5377,124,53,40,1,2,1,15,594.055,0,0.00934153295656755,0
1,0,12,0,7917,154,41,38,4,1,1,45,304.275,0,0.000190381635492374,0
0,0,13,1,1837,28,0,17,3,1,1,30,74.6,0,0.0961315270016216,0
0,0,6,0,3375,23,183,8,3,1,1,30,867.92,0,0.0323843656241252,0
0,0,6,0,472,2,0,5,2,1,1,25,21.33,1,0.290192725651631,0
3,0,36,0,4065,65,0,15,2,1,1,25,185.85,0,0.0345635888256417,0
0,0,37,0,0,0,0,0,2,1,2,25,0,0,0.377756370788805,0
5,0,35,0,2148,54,352,22,2,1,1,25,1683.09,0,0.00135732116646461,0
5,0,36,0,3893,60,0,33,1,1,1,15,217.415,0,0.0666436614787212,0
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,0.021243142766697,0
6,0,36,0,3470,76,25,26,2,1,1,25,272.07,0,0.0168906372124459,0
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0,0.00112884195137456,0
8,0,35,1,8810,115,137,41,3,1,1,30,905,0,0.0026551762039315,0
2,0,36,0,13468,163,0,42,3,1,1,30,545.24,0,0.00553604170875652,0
2,0,36,0,4210,77,0,23,3,1,1,30,171.48,0,0.0160929481612606,0
1,0,36,0,5613,89,0,10,2,1,1,25,256.59,0,0.0144395626536155,0
4,0,36,0,1933,48,1,15,3,1,2,30,83.24,0,0.153109419677522,0
20,0,36,2,14835,219,47,30,3,1,1,30,790.16,0,0.00102761068745713,0
0,0,36,0,2790,21,476,6,3,1,1,30,2016.44,0,0.00017101255286275,0
4,0,35,0,15180,176,143,28,2,1,1,25,1334.52,0,0.00341693758562759,0
0,0,35,0,6195,80,179,24,3,1,1,30,967,0,0.00185790507409599,0
0,0,35,0,570,8,0,9,2,1,2,25,26.01,0,0.348566154134382,0
0,0,36,0,405,8,6,6,2,1,2,25,45.585,0,0.312747785718463,0
0,1,35,0,0,0,0,0,2,1,2,25,0,1,0.97389492563738,1
0,0,35,0,7203,121,377,41,2,1,1,25,2026.08,0,0.000133198856454169,0
2,0,35,0,11160,148,4,45,3,1,1,30,468.32,0,0.00492601990369037,0
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,0.0320537369118629,0
18,0,31,0,650,41,9,15,2,1,2,25,71.595,1,0.477035654255052,0
16,0,34,7,10130,87,0,40,4,1,1,45,255.425,0,0.0123094739795657,0
8,0,34,0,5513,92,19,22,2,1,1,25,337.725,1,0.0251247343719087,0
0,0,32,0,2535,16,0,12,3,1,1,30,102.04,0,0.180458619466142,0
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1,0.349681451440389,0
4,1,34,0,1963,38,27,29,3,1,2,30,188.04,1,0.9310760522767,1
0,0,34,0,0,0,0,0,3,1,2,30,0,1,0.43961119487553,0
0,0,34,0,1363,19,0,4,3,1,1,30,55.28,0,0.0985085229275889,0
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0,0.0059645012047282,0
0,1,34,0,323,1,2,2,4,1,2,45,13.1,1,0.980979230861438,1
0,0,34,0,0,0,0,0,5,1,1,55,0,0,0.201839318794992,0
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0,0.00335534241406669,0
1,0,32,2,6660,110,264,31,2,2,1,25,1492.65,0,0.000332810214486792,0
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0,0.0103637606367024,0
0,0,33,0,1360,38,31,18,3,1,2,30,179.92,0,0.0968615906180827,0
1,0,34,0,2475,47,168,21,2,1,1,25,869.49,0,0.00803967391805164,0
0,0,25,0,1010,30,186,9,2,2,1,25,883.8,0,0.0104832339197233,0
0,0,24,0,1263,33,23,66,4,1,1,45,89.9,0,0.031198510157626,0
6,0,25,0,395,19,3,5,2,1,2,25,32.13,0,0.432911832268907,0
0,0,24,0,520,4,14,1,4,1,2,45,48.1,0,0.431597776265279,0
5,0,23,0,920,26,12,11,2,1,1,25,96.57,0,0.115917238646115,0
0,0,23,0,2920,55,1,21,3,1,1,30,123,0,0.0365982771032537,0
0,0,16,0,1390,20,21,12,2,1,1,25,157.95,0,0.120236995222555,0
11,0,15,0,6087,135,78,40,1,2,1,15,771.21,0,0.015795408663565,0
7,0,13,0,8627,165,66,38,4,1,1,45,384.8,0,0.000122686992245093,0
3,0,14,2,2547,39,24,17,3,1,1,30,199.44,0,0.0506933978913508,0
0,0,7,0,4085,34,208,8,3,1,1,30,996.76,0,0.0160329849606142,0
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1,0.228338492193813,0
3,0,36,0,4065,65,0,15,2,1,1,25,185.85,0,0.0345635888256417,0
0,0,37,0,0,0,0,0,2,1,2,25,0,0,0.377756370788805,0
5,0,35,0,2148,54,352,22,2,1,1,25,1683.09,0,0.00135732116646461,0
5,0,36,0,3893,60,0,33,1,1,1,15,217.415,0,0.0666436614787212,0
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,0.021243142766697,0
6,0,36,0,3470,76,25,26,2,1,1,25,272.07,0,0.0168906372124459,0
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0,0.00112884195137456,0
8,0,35,1,8810,115,137,41,3,1,1,30,905,0,0.0026551762039315,0
2,0,36,0,13468,163,0,42,3,1,1,30,545.24,0,0.00553604170875652,0
2,0,36,0,4210,77,0,23,3,1,1,30,171.48,0,0.0160929481612606,0
1,0,36,0,5613,89,0,10,2,1,1,25,256.59,0,0.0144395626536155,0
4,0,36,0,1933,48,1,15,3,1,2,30,83.24,0,0.153109419677522,0
20,0,36,2,14835,219,47,30,3,1,1,30,790.16,0,0.00102761068745713,0
0,0,36,0,2790,21,476,6,3,1,1,30,2016.44,0,0.00017101255286275,0
4,0,35,0,15180,176,143,28,2,1,1,25,1334.52,0,0.00341693758562759,0
0,0,35,0,6195,80,179,24,3,1,1,30,967,0,0.00185790507409599,0
0,0,35,0,570,8,0,9,2,1,2,25,26.01,0,0.348566154134382,0
0,0,36,0,405,8,6,6,2,1,2,25,45.585,0,0.312747785718463,0
0,0,35,0,0,0,0,0,2,1,2,25,0,1,0.392442290457604,0
0,0,35,0,7203,121,377,41,2,1,1,25,2026.08,0,0.000133198856454169,0
2,0,35,0,11160,148,4,45,3,1,1,30,468.32,0,0.00492601990369037,0
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,0.0320537369118629,0
18,1,31,0,650,41,9,15,2,1,2,25,71.595,1,0.981372430541537,1
16,0,34,7,10130,87,0,40,4,1,1,45,255.425,0,0.0123094739795657,0
8,0,34,0,5513,92,19,22,2,1,1,25,337.725,1,0.0251247343719087,0
0,0,32,0,2535,16,0,12,3,1,1,30,102.04,0,0.180458619466142,0
4,1,33,0,2685,35,2,14,2,1,2,25,131.4,1,0.968804580799559,1
4,0,34,0,1963,38,27,29,3,1,2,30,188.04,1,0.189556560721242,0
0,1,34,0,0,0,0,0,3,1,2,30,0,1,0.978405619810761,1
0,0,34,0,1363,19,0,4,3,1,1,30,55.28,0,0.0985085229275889,0
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0,0.0059645012047282,0
0,0,34,0,323,1,2,2,4,1,2,45,13.1,1,0.471727295826908,0
0,0,34,0,0,0,0,0,5,1,1,55,0,0,0.201839318794992,0
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0,0.00335534241406669,0
1,0,32,2,6660,110,264,31,2,2,1,25,1492.65,0,0.000332810214486792,0
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0,0.0103637606367024,0
0,0,33,0,1360,38,31,18,3,1,2,30,179.92,0,0.0968615906180827,0
1,0,34,0,2475,47,168,21,2,1,1,25,869.49,0,0.00803967391805164,0
0,0,25,0,1010,30,186,9,2,2,1,25,883.8,0,0.0104832339197233,0
0,0,24,0,1263,33,23,66,4,1,1,45,89.9,0,0.031198510157626,0
6,0,25,0,395,19,3,5,2,1,2,25,32.13,0,0.432911832268907,0
0,0,24,0,520,4,14,1,4,1,2,45,48.1,0,0.431597776265279,0
5,0,23,0,920,26,12,11,2,1,1,25,96.57,0,0.115917238646115,0
0,0,23,0,2920,55,1,21,3,1,1,30,123,0,0.0365982771032537,0
0,0,16,0,1390,20,21,12,2,1,1,25,157.95,0,0.120236995222555,0
11,0,15,0,6087,135,78,40,1,2,1,15,771.21,0,0.015795408663565,0
7,0,13,0,8627,165,66,38,4,1,1,45,384.8,0,0.000122686992245093,0
3,0,14,2,2547,39,24,17,3,1,1,30,199.44,0,0.0506933978913508,0
0,0,7,0,4085,34,208,8,3,1,1,30,996.76,0,0.0160329849606142,0
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1,0.228338492193813,0
13,0,40,1,4675,77,12,19,3,1,1,30,238.08,0,0.0397144241131677,0
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0,0.404496477725485,0
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0,0.000286478584363041,0
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0,0.101663637228172,0
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0,0.0212667066737477,0
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0,0.01199284373233,0
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0,0.00116554685372169,0
18,0,39,3,9420,127,151,45,3,1,1,30,985.88,0,0.00216004883728707,0
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0,0.00717214446155231,0
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0,0.0140917969254762,0
11,0,40,1,6223,101,14,14,3,1,1,30,308.96,0,0.0149673981637011,0
14,1,40,0,2543,60,15,19,3,1,2,30,164.12,0,0.946448583438647,1
30,0,40,4,15445,231,61,34,3,2,1,30,871.04,0,0.000835731353124042,0
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0,0.000122394731286371,0
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0,0.0044328158155143,0
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0,0.00117110222415881,0
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0,0.361223543460621,0
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0,0.370139149393074,0
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1,0.453846113847028,0
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0,1.48339538783527e-05,0
12,0,39,2,11770,160,18,49,4,1,1,45,343.25,0,0.000597653997399192,0
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0,0.0289439855933185,0
28,0,35,0,1260,53,23,19,3,1,2,30,144.52,1,0.626606895847238,1
26,0,38,9,10740,99,8,44,5,1,1,55,174.585,0,0.00324834993802184,0
18,0,38,2,6123,104,33,26,2,1,1,25,428.715,0,0.022671467654894,0
6,0,36,1,3145,28,7,16,3,1,1,30,154.92,0,0.14637715785975,0
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1,0.981632084108729,1
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1,0.907147377564203,1
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1,0.475073718941929,0
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0,0.0624831230627051,0
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0,0.00128752567690628,0
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1,0.370495569055339,0
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0,0.0763948630716521,0
30,0,33,4,16380,244,7,82,2,2,1,25,779.58,0,0.00322561873460318,0
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0,6.01765677545907e-05,0
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0,0.00881641505980604,0
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0,0.123288961565558,0
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0,0.0104155584370097,0
9,0,29,2,1620,42,200,13,3,2,1,30,866.48,0,0.00331592929742299,0
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0,0.016144839400214,0
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0,0.594766021823434,1
5,0,28,0,1130,16,28,5,4,1,2,45,98.65,0,0.3335405046501,0
15,0,27,1,1530,38,26,15,2,1,1,25,187.56,0,0.14549706500634,0
7,0,27,1,3530,67,15,25,3,1,1,30,203.88,0,0.0294905867766521,0
7,0,20,1,2000,32,35,16,3,1,1,30,221.28,0,0.097390467499836,0
21,0,19,2,6698,147,92,44,2,2,1,25,722.025,0,0.00413965530769984,0
17,0,17,1,9238,177,80,42,5,1,1,55,261.225,0,2.17088056339266e-05,0
13,0,18,4,3158,51,38,21,3,2,1,30,280.36,0,0.0416300901032524,0
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0,0.00895281637355449,0
8,1,11,2,1793,25,7,9,3,1,1,30,100.72,1,0.929619087181619,1
16,0,42,2,4735,80,17,21,3,1,1,30,260.6,0,0.0308731186100804,0
8,0,43,2,683,14,19,8,3,1,1,30,103.88,0,0.0777702703702967,0
18,0,41,2,2818,69,371,28,3,1,1,30,1599.48,0,0.000220684962096784,0
18,0,42,2,4563,75,13,39,1,1,1,15,326.59,0,0.0866702775369188,0
11,0,42,2,2758,67,14,37,2,1,1,25,190.125,0,0.0169262961110149,0
19,0,42,3,4140,91,44,32,3,1,1,30,345.24,0,0.00926343955056046,0
12,0,42,2,2725,48,297,22,4,1,1,45,811.825,0,7.91317190960407e-06,0
21,0,41,4,9480,130,156,47,3,1,1,30,1008.4,0,0.00166468135553456,0
15,0,42,2,14138,178,12,48,3,1,1,30,620.64,0,0.00553371941404645,0
15,0,42,3,4880,92,14,29,4,1,1,45,159.3,0,0.00493550845608133,0
14,0,42,2,6283,104,19,16,3,1,1,30,331.48,0,0.0115689536941126,0
17,0,42,2,2603,63,20,21,4,1,1,45,116.65,0,0.021655428528044,0
33,0,42,5,15505,234,66,36,3,2,1,30,893.56,0,0.000643875761308383,0
12,0,42,3,3460,36,495,12,4,1,1,45,1324.9,0,3.76127620655777e-08,0
17,0,41,2,15850,191,162,34,2,1,1,25,1450.845,0,0.00351576244507176,0
11,0,41,3,6865,95,198,30,3,1,1,30,1070.4,0,0.000902326375668013,0
8,0,41,2,1240,23,12,15,2,1,1,25,110.835,0,0.0673558291777881,0
10,0,42,2,1075,23,25,12,3,1,1,30,143.92,0,0.0679958393613961,0
8,0,41,2,365,9,12,4,3,1,1,30,62.96,1,0.103500897899814,0
11,0,41,2,7873,136,396,47,3,1,1,30,1904.36,0,1.14264257467381e-05,0
15,0,41,3,11830,163,23,51,4,1,1,45,357.325,0,0.000422974117309205,0
16,0,41,3,7083,84,120,41,2,1,1,25,862.515,0,0.0230736266261913,0
31,1,37,2,1320,56,28,21,3,1,1,30,167.04,1,0.923271359519035,1
29,1,40,10,10800,102,13,46,5,2,1,55,183.03,0,0.111789898707917,0
21,0,40,3,6183,107,38,28,3,1,1,30,403.6,0,0.0128663185310485,0
9,0,38,2,3205,31,12,18,3,1,1,30,177.44,0,0.116675472849958,0
17,1,39,2,3355,50,21,20,3,1,1,30,220.2,1,0.869022138093689,1
17,0,40,2,2633,53,46,35,4,1,1,45,182.15,1,0.0189263356022348,0
8,0,40,2,498,11,12,6,3,1,1,30,68.36,1,0.101009427035185,0
9,0,40,2,2033,34,12,10,4,1,1,45,81.675,0,0.0450358897242724,0
11,0,37,3,7150,106,26,26,5,1,1,55,147.84,0,0.000861297750450196,0
8,1,40,2,993,16,21,8,4,1,1,45,77.725,1,0.794943707851925,1
8,0,40,3,703,13,16,6,5,1,1,55,34.74,0,0.0524095692130754,0
33,0,35,5,16440,247,12,84,2,2,1,25,804.915,0,0.00255766663282216,0
14,0,38,5,7330,125,283,37,3,2,1,30,1430.2,0,4.63538076792355e-05,0
10,0,40,2,4083,91,14,32,3,1,1,30,222.96,0,0.00680494271778924,0
11,0,39,2,2030,53,50,24,4,1,1,45,177.075,0,0.0070161382441593,0
14,0,40,2,3145,62,187,27,2,1,1,25,985.815,0,0.00827108818748863,0
12,0,31,3,1680,45,205,15,3,2,1,30,889,0,0.0025561609402726,0
12,0,30,2,1933,48,42,72,5,1,1,55,92.715,0,0.0108536353632814,0
19,0,31,2,1065,34,22,11,3,1,1,30,131.96,0,0.154130246648147,0
8,0,30,2,1190,19,33,7,4,1,1,45,112.725,0,0.0539943947737202,0
18,0,29,2,1590,41,31,17,2,1,1,25,212.895,0,0.118881667216751,0
10,0,29,2,3590,70,20,27,3,1,1,30,226.4,0,0.0228711239199003,0
10,0,22,2,2060,35,40,18,3,1,1,30,243.8,0,0.0767352295306176,0
24,0,21,3,6758,150,97,46,2,2,1,25,747.36,0,0.00328305048398341,0
20,0,19,2,9298,180,85,44,5,1,1,55,269.67,0,1.45161404184453e-05,0
16,0,20,5,3218,54,43,23,3,2,1,30,302.88,0,0.032376693871782,0
10,0,13,3,4755,49,227,14,3,1,1,30,1100.16,0,0.00691044092598199,0
11,1,13,3,1853,28,12,11,3,1,1,30,123.24,1,0.910508484525496,1
10,0,38,1,4615,74,7,17,3,1,1,30,215.56,0,0.0358780553296593,0
5,0,39,0,563,8,9,4,3,1,2,30,58.84,0,0.472685545560343,0
12,0,37,1,2698,63,361,24,3,1,1,30,1554.44,0,0.00025778265431665,0
12,0,38,1,4443,69,7,35,1,1,1,15,286.66,0,0.0857497759282368,0
5,0,38,1,2638,61,7,33,2,1,1,25,152.955,0,0.0181433142964461,0
13,0,38,1,4020,85,34,28,3,1,1,30,300.2,0,0.015513853861157,0
6,0,38,1,2605,42,287,18,3,1,1,30,1253.88,0,0.00104888897322716,0
15,0,37,2,9360,124,146,43,3,1,1,30,963.36,0,0.00280241148643086,0
9,0,38,1,14018,172,7,44,3,1,1,30,595.6,0,0.00601189850927523,0
9,0,38,1,4760,86,7,25,3,1,1,30,221.84,0,0.0174603037153444,0
8,0,38,1,6163,98,9,12,3,1,1,30,286.44,0,0.0134879873086285,0
11,0,38,0,2483,57,10,17,3,1,2,30,141.6,0,0.215898064380692,0
27,0,38,3,15385,228,56,32,3,1,1,30,848.52,0,0.00108469208638773,0
6,0,38,1,3340,30,485,8,3,1,1,30,2074.8,0,0.000158889381329335,0
11,0,37,1,15730,185,152,30,2,1,1,25,1400.175,0,0.00387955624186159,0
5,0,37,1,6745,89,188,26,3,1,1,30,1025.36,0,0.00151981651541253,0
5,0,37,0,1120,17,7,11,2,1,2,25,82.665,0,0.409052787959308,0
5,0,38,0,955,17,15,8,3,1,2,30,98.88,0,0.375301873134221,0
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1,0.469259313971114,0
5,0,37,1,7753,130,386,43,3,1,1,30,1859.32,0,1.33477060312135e-05,0
9,0,37,1,11710,157,13,47,4,1,1,45,329.175,0,0.000844412245303906,0
10,0,37,1,6963,78,110,37,2,1,1,25,811.845,0,0.0362524499961179,0
25,1,33,0,1200,50,18,17,3,1,2,30,122,1,0.988663689280212,1
23,0,36,8,10680,96,7,42,5,1,1,55,172.14,0,0.00414356103255459,0
15,0,36,1,6063,101,28,24,2,1,1,25,403.38,0,0.028442488789072,0
5,0,34,1,3085,25,7,14,3,1,1,30,152.4,0,0.156352795089911,0
11,0,35,0,3235,44,11,16,3,1,2,30,175.16,1,0.454328679136738,0
11,1,36,0,2513,47,36,31,3,1,2,30,246.4,1,0.953647694902289,1
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1,0.505097498241451,1
5,0,36,1,1913,28,7,6,4,1,1,45,66.025,0,0.0677891773373543,0
5,0,33,1,7030,100,16,22,5,1,1,55,130.95,0,0.00192427355490379,0
5,0,36,0,873,10,11,4,4,1,2,45,49.575,1,0.45814530403713,0
5,0,36,1,305,6,7,2,5,1,1,55,15.165,0,0.150291038091078,0
27,0,31,3,16320,241,7,80,2,1,1,25,776.745,0,0.00388156114822265,0
8,0,34,3,7210,119,273,33,2,2,1,25,1558.305,0,0.000378027728730069,0
5,0,36,1,3963,85,7,28,3,1,1,30,189.92,0,0.00863348390628558,0
5,0,35,0,1910,47,40,20,3,1,2,30,238.28,0,0.112323701668981,0
8,0,36,1,3025,56,177,23,2,1,1,25,935.145,0,0.0091224350896001,0
6,0,27,1,1560,39,195,11,2,2,1,25,949.455,0,0.0104809792977634,0
6,0,26,1,1813,42,32,68,4,1,1,45,126.375,0,0.0234489652384418,0
13,0,27,0,945,28,12,7,3,1,2,30,86.92,0,0.569087164677056,1
5,0,26,0,1070,13,23,3,4,1,2,45,84.575,0,0.418256406442012,0
12,0,25,1,1470,35,21,13,2,1,1,25,162.225,0,0.129630039344415,0
5,0,25,1,3470,64,10,23,3,1,1,30,181.36,0,0.0301292044837137,0
5,0,18,1,1940,29,30,14,2,1,1,25,223.605,0,0.107353556678508,0
18,0,17,1,6638,144,87,42,2,2,1,25,696.69,0,0.00521859297644456,0
14,0,15,1,9178,174,75,40,5,1,1,55,252.78,0,2.25021771856415e-05,0
10,0,16,3,3098,48,33,19,3,1,1,30,257.84,0,0.0533822444757884,0
5,0,9,1,4635,43,217,10,3,1,1,30,1055.12,0,0.0131493963636712,0
5,1,9,1,1733,22,7,7,3,1,1,30,98.2,1,0.941021325258822,1
14,0,44,2,4755,79,22,23,3,1,1,30,281.36,0,0.0224874885172478,0
6,0,45,0,703,13,24,10,3,1,2,30,124.64,0,0.352805282211115,0
16,0,43,2,2838,68,376,30,3,1,1,30,1620.24,0,0.000159374245197556,0
16,0,44,2,4583,74,18,41,1,1,1,15,355.135,0,0.0689918460714501,0
9,0,44,2,2778,66,19,39,2,1,1,25,213.48,0,0.0126012845956739,0
17,0,44,3,4160,90,49,34,3,1,1,30,366,0,0.00670672264748891,0
10,0,44,2,2745,47,302,24,4,1,1,45,824.8,0,5.28430156783776e-06,0
19,0,43,4,9500,129,161,49,3,1,1,30,1029.16,0,0.00120268201287484,0
13,0,44,2,14158,177,17,50,3,1,1,30,641.4,0,0.00400224986251568,0
13,0,44,3,4900,91,19,31,3,1,1,30,275.64,0,0.00788790021930083,0
12,0,44,2,6303,103,24,18,3,1,1,30,352.24,0,0.00838129608309289,0
15,1,44,0,2623,62,25,23,3,1,2,30,207.4,0,0.934140782611568,1
31,0,44,5,15525,233,71,38,3,1,1,30,914.32,0,0.000465048825102122,0
10,0,44,3,3480,35,500,14,4,1,1,45,1337.875,0,2.51171919172616e-08,0
15,0,43,2,15870,190,167,36,2,1,1,25,1474.2,0,0.00260832219462158,0
9,0,43,3,6885,94,203,32,3,1,1,30,1091.16,0,0.000651765431685958,0
6,0,43,0,1260,22,17,17,2,1,2,25,134.19,0,0.323956708319636,0
8,0,44,0,1095,22,30,14,3,1,2,30,164.68,0,0.320475699692783,0
6,0,43,0,385,8,17,6,2,1,2,25,94.185,1,0.413204861300086,0
9,0,43,2,7893,135,401,49,3,1,1,30,1925.12,0,8.25145525810871e-06,0
13,0,43,3,11850,162,28,53,4,1,1,45,370.3,0,0.000282494941491986,0
14,0,43,3,7103,83,125,43,2,1,1,25,885.87,0,0.017205338549177,0
29,1,39,0,1340,55,33,23,3,1,2,30,187.8,1,0.987307275529441,1
27,0,42,10,10820,101,18,48,5,1,1,55,190.815,0,0.00137933283896501,0
19,0,42,3,6203,106,43,30,3,1,1,30,424.36,0,0.00932456309786976,0
7,0,40,2,3225,30,17,20,3,1,1,30,198.2,0,0.0870785996365389,0
15,1,41,0,3375,49,26,22,3,1,2,30,240.96,1,0.977215895957654,1
15,1,42,0,2653,52,51,37,4,1,2,45,195.125,1,0.86946013873004,1
6,0,42,0,518,10,17,8,3,1,2,30,89.12,1,0.420735584395972,0
7,0,42,2,2053,33,17,12,4,1,1,45,94.65,0,0.0305310304021879,0
9,0,39,3,7170,105,31,28,5,1,1,55,155.625,0,0.000546098360641054,0
6,1,42,0,1013,15,26,10,4,1,2,45,90.7,1,0.958633697144998,1
6,0,42,3,723,12,21,8,5,1,1,55,42.525,0,0.0338693120137217,0
31,0,37,5,16460,246,17,86,2,1,1,25,828.27,0,0.00189704612019972,0
12,0,40,5,7350,124,288,39,3,2,1,30,1450.96,0,3.34741668735913e-05,0
8,0,42,2,4103,90,19,34,3,1,1,30,243.72,0,0.00492340095825003,0
9,1,41,0,2050,52,55,26,4,1,2,45,190.05,0,0.709258516746493,1
12,0,42,2,3165,61,192,29,2,1,1,25,1009.17,0,0.00614383607821609,0
10,0,33,3,1700,44,210,17,3,2,1,30,909.76,0,0.00184720687799138,0
